"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/24/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/25/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/26/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/27/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/28/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/29/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/30/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/31/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/01/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/02/2022","AQS","490353010","1","-0.2","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/03/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/04/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/05/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","18","75.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/06/2022","AQS","490353010","1","-0.2","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/07/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/08/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/09/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/10/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/11/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/12/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/13/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/14/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/15/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/16/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/17/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/18/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/19/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/20/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/21/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/22/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/23/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/24/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/25/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/26/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/27/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/28/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/29/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/30/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/31/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/01/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/02/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/03/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/04/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/05/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/06/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/07/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/08/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/09/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/10/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/11/2022","AQS","490353010","1","0.4","ppm","5","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/12/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/13/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/14/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/15/2022","AQS","490353010","1","-0.1","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/16/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/17/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/18/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/19/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/20/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/21/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/22/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/23/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/24/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/25/2022","AQS","490353010","1","0.3","ppm","3","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/26/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/27/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/28/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/29/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"09/30/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/01/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/02/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/03/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/04/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/05/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/06/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/07/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/08/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/09/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/10/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/11/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/12/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/13/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/14/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/15/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/16/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/17/2022","AQS","490353010","1","0.3","ppm","3","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/18/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/19/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/20/2022","AQS","490353010","1","0.2","ppm","2","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/21/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/22/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/23/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/24/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/25/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/26/2022","AQS","490353010","1","0","ppm","0","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/27/2022","AQS","490353010","1","0.1","ppm","1","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"10/28/2022","AQS","490353010","1","0.4","ppm","5","ROSE PARK","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
